,ids,skill_category,rank_,score_
3047,ID_89,Programming,22,35.55555555555556
3048,ID_89,Learning_Strategies,23,35.483870967741936
3049,ID_89,Negotiation,24,35.41666666666667
3050,ID_89,Active_Listening,25,34.883720930232556
3051,ID_89,Reading_Comprehension,26,34.78260869565217
3052,ID_89,Judgment_and_Decision_Making,27,34.78260869565217
3053,ID_89,Complex_Problem_Solving,28,34.090909090909086
3054,ID_89,Management_of_Financial_Resources,29,33.84615384615385
3055,ID_89,Systems_Analysis,30,33.64485981308411
3056,ID_89,Service_Orientation,31,32.846715328467155
3057,ID_89,Management_of_Material_Resources,32,31.874999999999996
3058,ID_89,Coordination,33,31.690140845070424
3059,ID_89,Time_Management,34,30.32258064516129
3060,ID_90,Installation,1,77.14285714285715
3061,ID_90,Operation_and_Control,2,71.875
3062,ID_90,Equipment_Selection,3,71.69811320754717
3063,ID_90,Troubleshooting,4,70.83333333333334
3064,ID_90,Equipment_Maintenance,5,70.58823529411765
3065,ID_90,Repairing,6,68.65671641791045
3066,ID_90,Reading_Comprehension,7,65.21739130434783
3067,ID_90,Science,8,62.5
3068,ID_90,Active_Learning,9,62.5
3069,ID_90,Quality_Control_Analysis,10,61.44578313253012
3070,ID_90,Monitoring,11,60.75949367088608
3071,ID_90,Mathematics,12,60.56338028169014
3072,ID_90,Management_of_Personnel_Resources,13,60.256410256410255
3073,ID_90,Critical_Thinking,14,60.18518518518518
3074,ID_90,Operation_Monitoring,15,59.32203389830508
3075,ID_90,Instructing,16,59.01639344262295
3076,ID_90,Social_Perceptiveness,17,58.2089552238806
3077,ID_90,Speaking,18,57.77777777777777
3078,ID_90,Systems_Evaluation,19,57.57575757575758
3079,ID_90,Judgment_and_Decision_Making,20,57.391304347826086
3080,ID_90,Persuasion,21,56.56565656565656
3081,ID_90,Negotiation,22,56.25
3082,ID_90,Active_Listening,23,54.65116279069767
3083,ID_90,Service_Orientation,24,53.284671532846716
3084,ID_90,Complex_Problem_Solving,25,53.03030303030303
3085,ID_90,Technology_Design,26,52.85714285714286
3086,ID_90,Systems_Analysis,27,52.336448598130836
3087,ID_90,Management_of_Financial_Resources,28,52.307692307692314
3088,ID_90,Management_of_Material_Resources,29,51.87500000000001
3089,ID_90,Learning_Strategies,30,51.61290322580645
3090,ID_90,Operations_Analysis,31,51.19047619047619
3091,ID_90,Coordination,32,50.0
3092,ID_90,Time_Management,33,48.38709677419355
3093,ID_90,Programming,34,46.666666666666664
3094,ID_91,Speaking,1,64.44444444444444
3095,ID_91,Equipment_Selection,2,64.15094339622641
3096,ID_91,Installation,3,62.857142857142854
3097,ID_91,Troubleshooting,4,60.416666666666664
3098,ID_91,Reading_Comprehension,5,58.69565217391305
3099,ID_91,Science,6,57.49999999999999
3100,ID_91,Equipment_Maintenance,7,56.86274509803921
3101,ID_91,Social_Perceptiveness,8,56.71641791044776
3102,ID_91,Repairing,9,56.71641791044776
3103,ID_91,Mathematics,10,56.33802816901409
3104,ID_91,Operation_and_Control,11,56.25
3105,ID_91,Operation_Monitoring,12,55.932203389830505
3106,ID_91,Management_of_Personnel_Resources,13,52.56410256410257
3107,ID_91,Instructing,14,52.459016393442624
3108,ID_91,Active_Listening,15,52.32558139534884
3109,ID_91,Active_Learning,16,52.27272727272727
3110,ID_91,Technology_Design,17,51.42857142857142
3111,ID_91,Negotiation,18,51.041666666666664
3112,ID_91,Operations_Analysis,19,50.0
3113,ID_91,Persuasion,20,49.494949494949495
3114,ID_91,Quality_Control_Analysis,21,49.39759036144578
3115,ID_91,Monitoring,22,49.36708860759494
3116,ID_91,Critical_Thinking,23,49.074074074074076
3117,ID_91,Systems_Analysis,24,47.66355140186916
3118,ID_91,Judgment_and_Decision_Making,25,46.95652173913044
3119,ID_91,Systems_Evaluation,26,46.464646464646464
3120,ID_91,Learning_Strategies,27,46.236559139784944
3121,ID_91,Service_Orientation,28,45.25547445255474
3122,ID_91,Programming,29,44.44444444444444
3123,ID_91,Complex_Problem_Solving,30,43.18181818181818
3124,ID_91,Management_of_Financial_Resources,31,42.30769230769231
3125,ID_91,Coordination,32,42.25352112676056
3126,ID_91,Time_Management,33,40.64516129032258
3127,ID_91,Management_of_Material_Resources,34,38.75
3128,ID_92,Installation,1,62.857142857142854
3129,ID_92,Equipment_Maintenance,2,62.745098039215684
3130,ID_92,Operation_and_Control,3,62.5
3131,ID_92,Troubleshooting,4,60.416666666666664
3132,ID_92,Equipment_Selection,5,58.490566037735846
3133,ID_92,Mathematics,6,57.74647887323944
3134,ID_92,Repairing,7,56.71641791044776
3135,ID_92,Monitoring,8,55.69620253164557
3136,ID_92,Science,9,55.00000000000001
3137,ID_92,Quality_Control_Analysis,10,54.21686746987952
3138,ID_92,Operation_Monitoring,11,52.54237288135594
3139,ID_92,Reading_Comprehension,12,52.17391304347826
3140,ID_92,Management_of_Personnel_Resources,13,51.28205128205128
3141,ID_92,Active_Learning,14,50.0
3142,ID_92,Operations_Analysis,15,50.0
3143,ID_92,Social_Perceptiveness,16,49.25373134328358
3144,ID_92,Active_Listening,17,48.837209302325576
3145,ID_92,Technology_Design,18,48.57142857142857
3146,ID_92,Instructing,19,47.540983606557376
3147,ID_92,Systems_Evaluation,20,47.474747474747474
3148,ID_92,Critical_Thinking,21,46.2962962962963
3149,ID_92,Negotiation,22,45.83333333333333
3150,ID_92,Persuasion,23,45.45454545454545
3151,ID_92,Speaking,24,44.44444444444444
3152,ID_92,Judgment_and_Decision_Making,25,44.34782608695652
3153,ID_92,Systems_Analysis,26,43.925233644859816
3154,ID_92,Programming,27,42.22222222222222
3155,ID_92,Learning_Strategies,28,41.935483870967744
3156,ID_92,Complex_Problem_Solving,29,40.15151515151515
3157,ID_92,Management_of_Financial_Resources,30,40.0
3158,ID_92,Service_Orientation,31,38.68613138686132
3159,ID_92,Coordination,32,36.61971830985916
3160,ID_92,Time_Management,33,35.483870967741936
3161,ID_92,Management_of_Material_Resources,34,35.0
3162,ID_93,Installation,1,77.14285714285715
3163,ID_93,Operation_and_Control,2,71.875
3164,ID_93,Equipment_Selection,3,71.69811320754717
3165,ID_93,Troubleshooting,4,70.83333333333334
3166,ID_93,Equipment_Maintenance,5,70.58823529411765
3167,ID_93,Repairing,6,68.65671641791045
3168,ID_93,Reading_Comprehension,7,65.21739130434783
3169,ID_93,Science,8,62.5
3170,ID_93,Active_Learning,9,62.5
3171,ID_93,Quality_Control_Analysis,10,61.44578313253012
3172,ID_93,Monitoring,11,60.75949367088608
3173,ID_93,Mathematics,12,60.56338028169014
3174,ID_93,Management_of_Personnel_Resources,13,60.256410256410255
3175,ID_93,Critical_Thinking,14,60.18518518518518
3176,ID_93,Operation_Monitoring,15,59.32203389830508
3177,ID_93,Instructing,16,59.01639344262295
3178,ID_93,Social_Perceptiveness,17,58.2089552238806
3179,ID_93,Speaking,18,57.77777777777777
3180,ID_93,Systems_Evaluation,19,57.57575757575758
3181,ID_93,Judgment_and_Decision_Making,20,57.391304347826086
3182,ID_93,Persuasion,21,56.56565656565656
3183,ID_93,Negotiation,22,56.25
3184,ID_93,Active_Listening,23,54.65116279069767
3185,ID_93,Service_Orientation,24,53.284671532846716
3186,ID_93,Complex_Problem_Solving,25,53.03030303030303
3187,ID_93,Technology_Design,26,52.85714285714286
3188,ID_93,Systems_Analysis,27,52.336448598130836
3189,ID_93,Management_of_Financial_Resources,28,52.307692307692314
3190,ID_93,Management_of_Material_Resources,29,51.87500000000001
3191,ID_93,Learning_Strategies,30,51.61290322580645
3192,ID_93,Operations_Analysis,31,51.19047619047619
3193,ID_93,Coordination,32,50.0
3194,ID_93,Time_Management,33,48.38709677419355
3195,ID_93,Programming,34,46.666666666666664
3196,ID_94,Equipment_Maintenance,1,56.86274509803921
3197,ID_94,Equipment_Selection,2,54.71698113207547
3198,ID_94,Installation,3,54.285714285714285
3199,ID_94,Troubleshooting,4,54.166666666666664
3200,ID_94,Operation_and_Control,5,53.125
3201,ID_94,Repairing,6,52.23880597014925
3202,ID_94,Active_Learning,7,51.13636363636363
3203,ID_94,Quality_Control_Analysis,8,48.19277108433735
3204,ID_94,Monitoring,9,48.10126582278481
3205,ID_94,Mathematics,10,47.88732394366197
3206,ID_94,Reading_Comprehension,11,47.82608695652174
3207,ID_94,Critical_Thinking,12,47.22222222222222
3208,ID_94,Judgment_and_Decision_Making,13,46.08695652173913
3209,ID_94,Operation_Monitoring,14,45.76271186440678
3210,ID_94,Management_of_Personnel_Resources,15,44.871794871794876
3211,ID_94,Instructing,16,44.26229508196721
3212,ID_94,Negotiation,17,43.75
3213,ID_94,Systems_Evaluation,18,43.43434343434344
3214,ID_94,Persuasion,19,43.43434343434344
3215,ID_94,Social_Perceptiveness,20,43.28358208955223
3216,ID_94,Science,21,42.5
3217,ID_94,Speaking,22,42.22222222222222
3218,ID_94,Active_Listening,23,41.86046511627907
3219,ID_94,Service_Orientation,24,41.605839416058394
3220,ID_94,Complex_Problem_Solving,25,40.909090909090914
3221,ID_94,Operations_Analysis,26,40.476190476190474
3222,ID_94,Systems_Analysis,27,40.18691588785047
3223,ID_94,Management_of_Financial_Resources,28,40.0
3224,ID_94,Management_of_Material_Resources,29,38.75
3225,ID_94,Coordination,30,38.732394366197184
3226,ID_94,Learning_Strategies,31,38.70967741935484
3227,ID_94,Technology_Design,32,38.57142857142858
3228,ID_94,Time_Management,33,36.12903225806451
3229,ID_94,Programming,34,35.55555555555556
3230,ID_95,Installation,1,65.71428571428571
3231,ID_95,Equipment_Selection,2,62.264150943396224
3232,ID_95,Equipment_Maintenance,3,58.82352941176471
3233,ID_95,Troubleshooting,4,56.25
3234,ID_95,Operation_and_Control,5,56.25
3235,ID_95,Operation_Monitoring,6,52.54237288135594
3236,ID_95,Repairing,7,52.23880597014925
3237,ID_95,Science,8,45.0
3238,ID_95,Quality_Control_Analysis,9,43.373493975903614
3239,ID_95,Social_Perceptiveness,10,43.28358208955223
3240,ID_95,Mathematics,11,42.25352112676056
3241,ID_95,Speaking,12,42.22222222222222
3242,ID_95,Instructing,13,39.34426229508197
3243,ID_95,Active_Listening,14,38.372093023255815
3244,ID_95,Critical_Thinking,15,37.96296296296296
3245,ID_95,Technology_Design,16,37.142857142857146
3246,ID_95,Reading_Comprehension,17,36.95652173913043
3247,ID_95,Operations_Analysis,18,36.904761904761905
3248,ID_95,Monitoring,19,36.708860759493675
3249,ID_95,Active_Learning,20,36.36363636363637
3250,ID_95,Management_of_Personnel_Resources,21,35.8974358974359
3251,ID_95,Judgment_and_Decision_Making,22,35.65217391304348
3252,ID_95,Learning_Strategies,23,34.40860215053764
3253,ID_95,Systems_Evaluation,24,33.33333333333333
3254,ID_95,Negotiation,25,32.29166666666667
3255,ID_95,Service_Orientation,26,32.11678832116788
3256,ID_95,Complex_Problem_Solving,27,31.818181818181817
3257,ID_95,Programming,28,31.11111111111111
3258,ID_95,Systems_Analysis,29,30.8411214953271
3259,ID_95,Management_of_Financial_Resources,30,30.76923076923077
3260,ID_95,Management_of_Material_Resources,31,30.0
3261,ID_95,Coordination,32,29.577464788732392
3262,ID_95,Persuasion,33,29.292929292929294
3263,ID_95,Time_Management,34,28.387096774193548
3264,ID_96,Equipment_Maintenance,1,64.70588235294117
3265,ID_96,Troubleshooting,2,64.58333333333334
3266,ID_96,Equipment_Selection,3,64.15094339622641
3267,ID_96,Installation,4,62.857142857142854
3268,ID_96,Operation_and_Control,5,59.375
3269,ID_96,Repairing,6,58.2089552238806
3270,ID_96,Mathematics,7,53.52112676056338
3271,ID_96,Operation_Monitoring,8,52.54237288135594
3272,ID_96,Science,9,52.5
3273,ID_96,Reading_Comprehension,10,52.17391304347826
3274,ID_96,Instructing,11,50.81967213114754
3275,ID_96,Social_Perceptiveness,12,50.74626865671642
3276,ID_96,Quality_Control_Analysis,13,49.39759036144578
3277,ID_96,Monitoring,14,49.36708860759494
3278,ID_96,Active_Listening,15,47.674418604651166
3279,ID_96,Management_of_Personnel_Resources,16,47.43589743589743
3280,ID_96,Active_Learning,17,46.590909090909086
3281,ID_96,Critical_Thinking,18,46.2962962962963
3282,ID_96,Systems_Evaluation,19,44.44444444444444
3283,ID_96,Speaking,20,44.44444444444444
3284,ID_96,Judgment_and_Decision_Making,21,43.47826086956522
3285,ID_96,Negotiation,22,42.70833333333333
3286,ID_96,Learning_Strategies,23,41.935483870967744
3287,ID_96,Operations_Analysis,24,41.66666666666667
3288,ID_96,Technology_Design,25,41.42857142857143
3289,ID_96,Persuasion,26,40.4040404040404
3290,ID_96,Service_Orientation,27,39.416058394160586
3291,ID_96,Coordination,28,38.028169014084504
3292,ID_96,Complex_Problem_Solving,29,37.878787878787875
3293,ID_96,Management_of_Financial_Resources,30,37.69230769230769
3294,ID_96,Systems_Analysis,31,37.38317757009346
3295,ID_96,Programming,32,36.666666666666664
3296,ID_96,Time_Management,33,36.12903225806451
3297,ID_96,Management_of_Material_Resources,34,34.375
3298,ID_97,Equipment_Maintenance,1,62.745098039215684
3299,ID_97,Troubleshooting,2,60.416666666666664
3300,ID_97,Equipment_Selection,3,60.37735849056604
3301,ID_97,Installation,4,60.0
3302,ID_97,Repairing,5,58.2089552238806
3303,ID_97,Operation_and_Control,6,56.25
3304,ID_97,Operation_Monitoring,7,54.23728813559322
3305,ID_97,Science,8,52.5
3306,ID_97,Technology_Design,9,51.42857142857142
3307,ID_97,Speaking,10,51.11111111111111
3308,ID_97,Mathematics,11,50.70422535211267
3309,ID_97,Quality_Control_Analysis,12,50.602409638554214
3310,ID_97,Instructing,13,49.18032786885246
3311,ID_97,Social_Perceptiveness,14,47.76119402985074
3312,ID_97,Operations_Analysis,15,47.61904761904761
3313,ID_97,Reading_Comprehension,16,45.65217391304348
3314,ID_97,Monitoring,17,45.56962025316456
3315,ID_97,Active_Listening,18,45.348837209302324
3316,ID_97,Learning_Strategies,19,45.16129032258064
3317,ID_97,Management_of_Personnel_Resources,20,44.871794871794876
3318,ID_97,Negotiation,21,44.79166666666667
3319,ID_97,Programming,22,44.44444444444444
3320,ID_97,Systems_Evaluation,23,43.43434343434344
3321,ID_97,Persuasion,24,43.43434343434344
3322,ID_97,Active_Learning,25,43.18181818181818
3323,ID_97,Systems_Analysis,26,41.1214953271028
3324,ID_97,Judgment_and_Decision_Making,27,40.869565217391305
3325,ID_97,Critical_Thinking,28,40.74074074074074
3326,ID_97,Complex_Problem_Solving,29,37.121212121212125
3327,ID_97,Management_of_Financial_Resources,30,36.92307692307693
3328,ID_97,Service_Orientation,31,36.496350364963504
3329,ID_97,Management_of_Material_Resources,32,35.625
3330,ID_97,Coordination,33,35.2112676056338
3331,ID_97,Time_Management,34,34.193548387096776
3332,ID_98,Troubleshooting,1,70.83333333333334
3333,ID_98,Equipment_Selection,2,69.81132075471697
3334,ID_98,Equipment_Maintenance,3,66.66666666666666
3335,ID_98,Speaking,4,64.44444444444444
3336,ID_98,Installation,5,62.857142857142854
3337,ID_98,Repairing,6,62.68656716417911
3338,ID_98,Operation_and_Control,7,62.5
3339,ID_98,Science,8,62.5
3340,ID_98,Operation_Monitoring,9,59.32203389830508
3341,ID_98,Reading_Comprehension,10,58.69565217391305
3342,ID_98,Social_Perceptiveness,11,56.71641791044776
3343,ID_98,Mathematics,12,56.33802816901409
3344,ID_98,Instructing,13,55.73770491803278
3345,ID_98,Quality_Control_Analysis,14,53.01204819277109
3346,ID_98,Monitoring,15,51.89873417721519
3347,ID_98,Management_of_Personnel_Resources,16,51.28205128205128
3348,ID_98,Active_Listening,17,51.162790697674424
3349,ID_98,Critical_Thinking,18,50.92592592592593
3350,ID_98,Negotiation,19,48.95833333333333
3351,ID_98,Active_Learning,20,48.86363636363637
3352,ID_98,Judgment_and_Decision_Making,21,48.69565217391305
3353,ID_98,Operations_Analysis,22,47.61904761904761
3354,ID_98,Systems_Evaluation,23,47.474747474747474
3355,ID_98,Learning_Strategies,24,47.31182795698925
3356,ID_98,Technology_Design,25,45.714285714285715
3357,ID_98,Persuasion,26,45.45454545454545
3358,ID_98,Complex_Problem_Solving,27,45.45454545454545
3359,ID_98,Service_Orientation,28,45.25547445255474
3360,ID_98,Systems_Analysis,29,44.85981308411215
3361,ID_98,Management_of_Financial_Resources,30,44.61538461538462
3362,ID_98,Coordination,31,42.95774647887324
3363,ID_98,Programming,32,42.22222222222222
3364,ID_98,Time_Management,33,40.0
3365,ID_98,Management_of_Material_Resources,34,37.5
3366,ID_99,Science,1,65.0
3367,ID_99,Installation,2,57.14285714285714
3368,ID_99,Technology_Design,3,54.285714285714285
3369,ID_99,Operation_and_Control,4,53.125
3370,ID_99,Troubleshooting,5,52.083333333333336
3371,ID_99,Speaking,6,51.11111111111111
3372,ID_99,Programming,7,50.0
3373,ID_99,Mathematics,8,49.29577464788733
3374,ID_99,Operation_Monitoring,9,49.152542372881356
3375,ID_99,Equipment_Selection,10,49.056603773584904
3376,ID_99,Equipment_Maintenance,11,49.01960784313725
3377,ID_99,Reading_Comprehension,12,47.82608695652174
3378,ID_99,Repairing,13,47.76119402985074
3379,ID_99,Operations_Analysis,14,47.61904761904761
3380,ID_99,Instructing,15,45.90163934426229
3381,ID_99,Systems_Evaluation,16,45.45454545454545
3382,ID_99,Quality_Control_Analysis,17,44.57831325301205
3383,ID_99,Social_Perceptiveness,18,43.28358208955223
3384,ID_99,Monitoring,19,41.77215189873418
3385,ID_99,Persuasion,20,41.41414141414141
3386,ID_99,Systems_Analysis,21,41.1214953271028
3387,ID_99,Active_Listening,22,40.69767441860465
3388,ID_99,Negotiation,23,39.58333333333333
3389,ID_99,Management_of_Personnel_Resources,24,38.46153846153847
3390,ID_99,Complex_Problem_Solving,25,37.878787878787875
3391,ID_99,Learning_Strategies,26,37.634408602150536
3392,ID_99,Active_Learning,27,37.5
3393,ID_99,Judgment_and_Decision_Making,28,37.391304347826086
3394,ID_99,Management_of_Financial_Resources,29,36.92307692307693
3395,ID_99,Coordination,30,35.2112676056338
3396,ID_99,Critical_Thinking,31,35.18518518518518
3397,ID_99,Time_Management,32,34.83870967741935
3398,ID_99,Management_of_Material_Resources,33,33.125
3399,ID_99,Service_Orientation,34,32.846715328467155
3400,ID_100,Science,1,75.0
3401,ID_100,Mathematics,2,67.6056338028169
3402,ID_100,Technology_Design,3,65.71428571428571
3403,ID_100,Operation_and_Control,4,65.625
3404,ID_100,Troubleshooting,5,64.58333333333334
3405,ID_100,Installation,6,62.857142857142854
3406,ID_100,Equipment_Selection,7,62.264150943396224
3407,ID_100,Programming,8,62.22222222222222
3408,ID_100,Operations_Analysis,9,60.71428571428571
3409,ID_100,Operation_Monitoring,10,59.32203389830508
3410,ID_100,Equipment_Maintenance,11,58.82352941176471
3411,ID_100,Instructing,12,57.377049180327866
3412,ID_100,Systems_Evaluation,13,56.56565656565656
3413,ID_100,Reading_Comprehension,14,56.52173913043478
3414,ID_100,Persuasion,15,55.55555555555556
3415,ID_100,Speaking,16,55.55555555555556
3416,ID_100,Management_of_Personnel_Resources,17,55.12820512820513
3417,ID_100,Monitoring,18,54.43037974683544
3418,ID_100,Social_Perceptiveness,19,53.73134328358209
3419,ID_100,Negotiation,20,52.083333333333336
3420,ID_100,Quality_Control_Analysis,21,51.80722891566265
3421,ID_100,Systems_Analysis,22,51.4018691588785
3422,ID_100,Active_Listening,23,51.162790697674424
3423,ID_100,Active_Learning,24,51.13636363636363
3424,ID_100,Repairing,25,50.74626865671642
3425,ID_100,Judgment_and_Decision_Making,26,50.43478260869565
3426,ID_100,Learning_Strategies,27,49.46236559139785
3427,ID_100,Management_of_Financial_Resources,28,48.46153846153846
3428,ID_100,Critical_Thinking,29,48.148148148148145
3429,ID_100,Complex_Problem_Solving,30,47.72727272727273
3430,ID_100,Coordination,31,44.36619718309859
3431,ID_100,Time_Management,32,43.87096774193549
3432,ID_100,Management_of_Material_Resources,33,43.125
3433,ID_100,Service_Orientation,34,43.06569343065693
3434,ID_101,Installation,1,74.28571428571429
3435,ID_101,Speaking,2,73.33333333333333
3436,ID_101,Reading_Comprehension,3,69.56521739130434
3437,ID_101,Troubleshooting,4,66.66666666666666
3438,ID_101,Equipment_Selection,5,66.0377358490566
3439,ID_101,Operation_and_Control,6,65.625
3440,ID_101,Social_Perceptiveness,7,64.17910447761194
3441,ID_101,Equipment_Maintenance,8,62.745098039215684
3442,ID_101,Science,9,62.5
3443,ID_101,Repairing,10,61.19402985074627
3444,ID_101,Instructing,11,60.65573770491803
3445,ID_101,Active_Listening,12,59.30232558139535
3446,ID_101,Mathematics,13,59.154929577464785
3447,ID_101,Quality_Control_Analysis,14,59.036144578313255
3448,ID_101,Management_of_Personnel_Resources,15,58.97435897435898
3449,ID_101,Operation_Monitoring,16,57.6271186440678
3450,ID_101,Persuasion,17,57.57575757575758
3451,ID_101,Negotiation,18,57.291666666666664
3452,ID_101,Active_Learning,19,56.81818181818182
3453,ID_101,Technology_Design,20,55.714285714285715
3454,ID_101,Monitoring,21,55.69620253164557
3455,ID_101,Critical_Thinking,22,54.629629629629626
3456,ID_101,Judgment_and_Decision_Making,23,53.04347826086957
3457,ID_101,Learning_Strategies,24,52.68817204301075
3458,ID_101,Systems_Evaluation,25,52.52525252525253
3459,ID_101,Operations_Analysis,26,52.38095238095239
3460,ID_101,Systems_Analysis,27,51.4018691588785
3461,ID_101,Programming,28,50.0
3462,ID_101,Management_of_Financial_Resources,29,50.0
3463,ID_101,Complex_Problem_Solving,30,50.0
3464,ID_101,Service_Orientation,31,48.9051094890511
3465,ID_101,Coordination,32,47.88732394366197
3466,ID_101,Time_Management,33,47.74193548387097
3467,ID_101,Management_of_Material_Resources,34,46.25
3468,ID_102,Installation,1,80.0
3469,ID_102,Troubleshooting,2,77.08333333333334
3470,ID_102,Equipment_Maintenance,3,76.47058823529412
3471,ID_102,Equipment_Selection,4,73.58490566037736
3472,ID_102,Repairing,5,70.1492537313433
3473,ID_102,Operation_and_Control,6,68.75
3474,ID_102,Operation_Monitoring,7,64.40677966101694
3475,ID_102,Science,8,62.5
3476,ID_102,Quality_Control_Analysis,9,59.036144578313255
3477,ID_102,Social_Perceptiveness,10,56.71641791044776
3478,ID_102,Speaking,11,55.55555555555556
3479,ID_102,Technology_Design,12,52.85714285714286
3480,ID_102,Reading_Comprehension,13,52.17391304347826
3481,ID_102,Mathematics,14,52.112676056338024
3482,ID_102,Monitoring,15,50.63291139240506
3483,ID_102,Operations_Analysis,16,48.80952380952381
3484,ID_102,Active_Listening,17,46.51162790697674
3485,ID_102,Management_of_Personnel_Resources,18,46.15384615384615
3486,ID_102,Judgment_and_Decision_Making,19,46.08695652173913
3487,ID_102,Instructing,20,45.90163934426229
3488,ID_102,Negotiation,21,45.83333333333333
3489,ID_102,Systems_Evaluation,22,45.45454545454545
3490,ID_102,Critical_Thinking,23,45.370370370370374
3491,ID_102,Learning_Strategies,24,45.16129032258064
3492,ID_102,Complex_Problem_Solving,25,43.93939393939394
3493,ID_102,Programming,26,43.333333333333336
3494,ID_102,Active_Learning,27,43.18181818181818
3495,ID_102,Management_of_Financial_Resources,28,43.07692307692308
3496,ID_102,Systems_Analysis,29,42.99065420560748
3497,ID_102,Service_Orientation,30,42.33576642335766
3498,ID_102,Coordination,31,41.54929577464789
3499,ID_102,Persuasion,32,41.41414141414141
3500,ID_102,Time_Management,33,38.064516129032256
3501,ID_102,Management_of_Material_Resources,34,37.5
3502,ID_103,Troubleshooting,1,68.75
3503,ID_103,Installation,2,68.57142857142857
3504,ID_103,Equipment_Selection,3,67.9245283018868
3505,ID_103,Equipment_Maintenance,4,66.66666666666666
3506,ID_103,Repairing,5,65.67164179104478
3507,ID_103,Operation_and_Control,6,65.625
3508,ID_103,Science,7,55.00000000000001
3509,ID_103,Quality_Control_Analysis,8,54.21686746987952
3510,ID_103,Mathematics,9,53.52112676056338
3511,ID_103,Speaking,10,53.333333333333336
3512,ID_103,Operation_Monitoring,11,52.54237288135594
3513,ID_103,Instructing,12,52.459016393442624
3514,ID_103,Social_Perceptiveness,13,50.74626865671642
3515,ID_103,Reading_Comprehension,14,50.0
3516,ID_103,Technology_Design,15,50.0
3517,ID_103,Operations_Analysis,16,50.0
3518,ID_103,Monitoring,17,48.10126582278481
3519,ID_103,Active_Listening,18,47.674418604651166
3520,ID_103,Critical_Thinking,19,47.22222222222222
3521,ID_103,Judgment_and_Decision_Making,20,45.21739130434783
3522,ID_103,Active_Learning,21,44.31818181818182
3523,ID_103,Learning_Strategies,22,44.086021505376344
3524,ID_103,Negotiation,23,43.75
3525,ID_103,Management_of_Personnel_Resources,24,43.58974358974359
3526,ID_103,Systems_Evaluation,25,43.43434343434344
3527,ID_103,Systems_Analysis,26,42.05607476635514
3528,ID_103,Service_Orientation,27,41.605839416058394
3529,ID_103,Persuasion,28,41.41414141414141
3530,ID_103,Programming,29,41.11111111111111
3531,ID_103,Complex_Problem_Solving,30,40.909090909090914
3532,ID_103,Management_of_Financial_Resources,31,40.0
3533,ID_103,Coordination,32,38.732394366197184
3534,ID_103,Management_of_Material_Resources,33,37.5
3535,ID_103,Time_Management,34,37.41935483870968
3536,ID_104,Equipment_Selection,1,73.58490566037736
3537,ID_104,Installation,2,71.42857142857143
3538,ID_104,Equipment_Maintenance,3,70.58823529411765
3539,ID_104,Social_Perceptiveness,4,68.65671641791045
3540,ID_104,Repairing,5,68.65671641791045
3541,ID_104,Troubleshooting,6,66.66666666666666
3542,ID_104,Quality_Control_Analysis,7,65.06024096385542
3543,ID_104,Mathematics,8,64.7887323943662
3544,ID_104,Speaking,9,64.44444444444444
3545,ID_104,Active_Listening,10,63.95348837209303
3546,ID_104,Critical_Thinking,11,63.888888888888886
3547,ID_104,Reading_Comprehension,12,63.04347826086957
3548,ID_104,Operation_Monitoring,13,62.71186440677966
3549,ID_104,Operation_and_Control,14,62.5
3550,ID_104,Monitoring,15,62.0253164556962
3551,ID_104,Active_Learning,16,61.36363636363637
3552,ID_104,Judgment_and_Decision_Making,17,60.86956521739131
3553,ID_104,Management_of_Personnel_Resources,18,60.256410256410255
3554,ID_104,Science,19,60.0
3555,ID_104,Learning_Strategies,20,58.06451612903226
3556,ID_104,Instructing,21,57.377049180327866
3557,ID_104,Technology_Design,22,57.14285714285714
3558,ID_104,Negotiation,23,56.25
3559,ID_104,Service_Orientation,24,56.20437956204379
3560,ID_104,Complex_Problem_Solving,25,56.060606060606055
3561,ID_104,Operations_Analysis,26,55.952380952380956
3562,ID_104,Persuasion,27,54.54545454545454
3563,ID_104,Systems_Evaluation,28,54.54545454545454
3564,ID_104,Coordination,29,53.52112676056338
3565,ID_104,Management_of_Financial_Resources,30,52.307692307692314
3566,ID_104,Management_of_Material_Resources,31,51.87500000000001
3567,ID_104,Time_Management,32,51.61290322580645
3568,ID_104,Systems_Analysis,33,51.4018691588785
3569,ID_104,Programming,34,50.0
3570,ID_105,Installation,1,57.14285714285714
3571,ID_105,Equipment_Selection,2,56.60377358490566
3572,ID_105,Equipment_Maintenance,3,54.90196078431373
3573,ID_105,Troubleshooting,4,54.166666666666664
3574,ID_105,Repairing,5,52.23880597014925
3575,ID_105,Operation_and_Control,6,50.0
3576,ID_105,Science,7,47.5
3577,ID_105,Operation_Monitoring,8,47.45762711864407
3578,ID_105,Quality_Control_Analysis,9,46.98795180722892
3579,ID_105,Mathematics,10,43.66197183098591
3580,ID_105,Technology_Design,11,42.857142857142854
3581,ID_105,Monitoring,12,41.77215189873418
3582,ID_105,Operations_Analysis,13,41.66666666666667
3583,ID_105,Reading_Comprehension,14,41.30434782608695
3584,ID_105,Speaking,15,40.0
3585,ID_105,Active_Learning,16,39.77272727272727
3586,ID_105,Management_of_Personnel_Resources,17,39.743589743589745
3587,ID_105,Negotiation,18,39.58333333333333
3588,ID_105,Instructing,19,39.34426229508197
3589,ID_105,Systems_Evaluation,20,38.38383838383838
